"","geneID","EE_028-20120223_EMB-0","EE_118-20120223_EMB-60","EE_118-20120223_EMB-90","EE_199-20120223_EMB-150","EE_378-20120223_EMB-300","EE_467-20120223_EMB-390","EE_574-20120223_EMB-480","EE_674-20120223_EMB-570","EE_674-20120223_EMB-600","EE_285-20120411_EMB-180","EE_199-20120419_EMB-120","EE_285-20120419_EMB-180","EE_378-20120419_EMB-270","EE_467-20120419_EMB-330","EE_574-20120419_EMB-420","geneName","WormBaseID","Description","InterPro","GS1_homologID","GS1_percent_homology","GS2_homologID","GS2_percent_homology","GS3_homologID","GS3_percent_homology","GS4_homologID","GS4_percent_homology"
"399","WBGene00022875",0,0,0,0,0.0735113690478028,0,0.0640625127124049,0,0.0716391187987209,0.106302686268882,0,0,0,0.222254350323308,0,"ZK1248.4","ZK1248.4","MSP domain-containing protein","Major sperm protein (MSP) domain, PapD-like superfamily, Immunoglobulin-like fold","ZK1248.4 | WBGene00022875",NA,"ZK1248.4 | WBGene00022875",NA,NA,NA,"CRE05785 | WBGene00053160",90.9091
"400","WBGene00023493",0,0,0,0,0,0.0732767309667538,0,0,0,0,0,0,0,0,0,"nspc-12","F42F12.10","Nematode Specific Peptide family, group C","","nspc-12 | WBGene00023493",NA,"nspc-12 | WBGene00023493",65.3465,"CBN23830 | WBGene00162555",66.3366,"CRE03544 | WBGene00074111",60.396
"401","WBGene00043187",0,0,0,0,0.0735113690478028,0.146553461933508,0.0640625127124049,0.0719174767091656,0.0716391187987209,0,0.0940553271056166,0,0.128436330065442,0,0.0875953047865491,"nspa-9","C40H5.1","Nematode Specific Peptide family, group A","","nspa-9 | WBGene00043187",NA,"nspa-9 | WBGene00043187",NA,NA,NA,NA,NA
"402","WBGene00043327",0,0,0,0.10774946546837,0,0,0,0,0.0716391187987209,0,0.0940553271056166,0.168743306163974,0,0.111127175161654,0,"F45D11.7","F45D11.7","F-box domain-containing protein","F-box domain, F-box associated domain, type 2","F45D11.7 | WBGene00043327",NA,"F45D11.7 | WBGene00043327",NA,NA,NA,NA,NA
"403","WBGene00043743",0.104580139499448,0,0,0.0538747327341852,0,0.0732767309667538,0,0.287669906836662,0,0.106302686268882,0,0,0,0,0,"nsph-4.1","Y59E9AL.2","Nematode Specific Peptide family","Cytosolic motility protein","nsph-4.1 | WBGene00043743",NA,"nsph-4.1 | WBGene00043743",93.4383,"CBN13376 | WBGene00152101",95.8005,"CRE04736 | WBGene00055631",91.8635
"404","WBGene00043988",0,0.0638079961245576,0,0.0538747327341852,0.0735113690478028,0,0.0640625127124049,0,0.0716391187987209,0,0,0,0,0,0,"AC8.10","AC8.10","DNA topoisomerase","","AC8.10 | WBGene00043988",NA,"AC8.10 | WBGene00043988",11.804,NA,NA,"CRE30180 | WBGene00072410",32.7394
"405","WBGene00043989",0,0,0.0561647433237531,0.0538747327341852,0,0,0.0640625127124049,0,0,0,0,0,0,0,0,"AC8.11","AC8.11","","","AC8.11 | WBGene00043989",NA,"AC8.11 | WBGene00043989",NA,NA,NA,NA,NA
"406","WBGene00044099",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"srd-75","Y19D10A.15","Serpentine Receptor, class D (Delta)","7TM GPCR, serpentine receptor class d (Srd)","srd-75 | WBGene00044099",NA,"srd-75 | WBGene00044099",42.5076,"CBN09383 | WBGene00148108",32.7217,"CRE15894 | WBGene00061133",62.9969
"407","WBGene00044131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y45G12C.16","Y45G12C.16","","","Y45G12C.16 | WBGene00044131",NA,"Y45G12C.16 | WBGene00044131",49.7409,"CBN15764 | WBGene00154489",55.9585,"CRE15896 | WBGene00081974",46.6321
"408","WBGene00044146",0,0,0.0561647433237531,0,0,0,0.25625005084962,0.0719174767091656,0.214917356396163,0,0,0,0,0,0,"M163.10","M163.10","","","M163.10 | WBGene00044146",NA,"M163.10 | WBGene00044146",NA,NA,NA,NA,NA
"409","WBGene00044183",0,0,0,0,0,0,0.12812502542481,0.143834953418331,0,0,0,0,0,0,0,"F09C6.13","F09C6.13","FlxA-like protein","","F09C6.13 | WBGene00044183",NA,"F09C6.13 | WBGene00044183",NA,NA,NA,NA,NA
"410","WBGene00044185",0.052290069749724,0,0,0,0,0.219830192900261,0,0,0.0716391187987209,0,0,0,0,0.111127175161654,0.437976523932745,"F14F8.14","F14F8.14","","","F14F8.14 | WBGene00044185",NA,"F14F8.14 | WBGene00044185",NA,NA,NA,NA,NA
"411","WBGene00044192",0,0,0,0,0,0.0732767309667538,0.0640625127124049,0,0,0,0,0,0,0,0.175190609573098,"F46B6.13","F46B6.13","","","F46B6.13 | WBGene00044192",NA,"F46B6.13 | WBGene00044192",NA,NA,NA,NA,NA
"412","WBGene00044208",0,0,0.0561647433237531,0,0,0,0.12812502542481,0.215752430127497,0,0,0,0,0,0,0,"Y6G8.6","Y6G8.6","Transmembrane protein","","Y6G8.6 | WBGene00044208",NA,"Y6G8.6 | WBGene00044208",NA,NA,NA,NA,NA
"413","WBGene00044235",0.052290069749724,0.0638079961245576,0,0,0,0,0.25625005084962,0.215752430127497,0.143278237597442,0,0.0940553271056166,0,0,0,0.0875953047865491,"C06A1.7","C06A1.7","","","C06A1.7 | WBGene00044235",NA,"C06A1.7 | WBGene00044235",74.1497,NA,NA,"CRE01827 | WBGene00053401",78.2313
"414","WBGene00044242",0,0,0.0561647433237531,0,0.147022738095606,0.0732767309667538,0.12812502542481,0,0,0,0,0,0,0,0.437976523932745,"C54C8.12","C54C8.12","Secreted protein","","C54C8.12 | WBGene00044242",NA,"C54C8.12 | WBGene00044242",NA,NA,NA,NA,NA
"415","WBGene00044246",0.156870209249172,0,0,0,0.0735113690478028,0.0732767309667538,0,0,0.358195593993604,0,0,0,0,0,0,"F36D1.10","F36D1.10","Pancreatic hormone","","F36D1.10 | WBGene00044246",NA,"F36D1.10 | WBGene00044246",NA,NA,NA,NA,NA
"416","WBGene00044271",0.156870209249172,0,0.112329486647506,0,0,0,0.0640625127124049,0.143834953418331,0,0,0,0.168743306163974,0,0,0.0875953047865491,"nspa-2","H12D21.12","Nematode Specific Peptide family, group A","","nspa-2 | WBGene00044271",NA,"nspa-2 | WBGene00044271",73.5294,NA,NA,"CRE01691 | WBGene00078007",82.3529
"417","WBGene00044273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nspa-6","H12D21.14","Nematode Specific Peptide family, group A","","nspa-6 | WBGene00044273",NA,"nspa-6 | WBGene00044273",70.5882,NA,NA,"CRE01691 | WBGene00078007",85.2941
"418","WBGene00044274",0,0,0,0,0,0,0,0,0.0716391187987209,0,0,0,0,0,0,"nspa-7","H12D21.15","Nematode Specific Peptide family, group A","","nspa-7 | WBGene00044274",NA,"nspa-7 | WBGene00044274",70.5882,NA,NA,"CRE01691 | WBGene00078007",85.2941
"419","WBGene00044275",0,0,0,0,0,0.0732767309667538,0,0,0.143278237597442,0,0,0,0,0,0.0875953047865491,"nspa-10","Y50E8A.17","Nematode Specific Peptide family, group A","","nspa-10 | WBGene00044275",NA,"nspa-10 | WBGene00044275",NA,NA,NA,NA,NA
"420","WBGene00044284",0,0,0,0,0.0735113690478028,0,0.12812502542481,0,0,0,0,0,0.128436330065442,0,0.175190609573098,"spp-21","T25C12.4","Saposin B-type domain-containing protein","Saposin B type domain, Saposin-like","spp-21 | WBGene00044284",NA,"spp-21 | WBGene00044284",66.9903,"Cbn-spp-9 | WBGene00158494",69.9029,"CRE07309 | WBGene00058281",72.8155
"421","WBGene00044293",0,0,0,0,0,0,0.12812502542481,0.0719174767091656,0,0,0.5643319626337,0,0,0,0,"epic-3","K08D12.7","Ascaris suum EPICuticlin protein related","","epic-3 | WBGene00044293",NA,"epic-3 | WBGene00044293",64,NA,NA,"CRE24687 | WBGene00067103",64
"422","WBGene00044337",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nspc-2","C03G5.9","Nematode Specific Peptide family, group C","","nspc-2 | WBGene00044337",NA,"nspc-2 | WBGene00044337",67.3267,"CBN23830 | WBGene00162555",68.3168,"CRE03544 | WBGene00074111",60.396
"423","WBGene00044338",0,0,0.0561647433237531,0.10774946546837,0,0,0.192187538137215,0,0.143278237597442,0,0,0,0,0.111127175161654,0,"nspc-3","C03G5.10","Nematode Specific Peptide family, group C","","nspc-3 | WBGene00044338",NA,"nspc-3 | WBGene00044338",66.3366,"CBN23830 | WBGene00162555",67.3267,"CRE03544 | WBGene00074111",59.4059
"424","WBGene00044339",0,0,0,0,0,0.146553461933508,0.0640625127124049,0.143834953418331,0.214917356396163,0,0,0,0,0,0,"nspc-4","C03G5.11","Nematode Specific Peptide family, group C","","nspc-4 | WBGene00044339",NA,"nspc-4 | WBGene00044339",66.3366,"CBN23830 | WBGene00162555",68.3168,"CRE03544 | WBGene00074111",60.396
"425","WBGene00044340",0,0,0,0,0.0735113690478028,0,0,0,0,0,0,0,0,0,0,"nspc-5","C03G5.12","Nematode Specific Peptide family, group C","","nspc-5 | WBGene00044340",NA,"nspc-5 | WBGene00044340",67.3267,"CBN23830 | WBGene00162555",68.3168,"CRE03544 | WBGene00074111",60.396
"426","WBGene00044357",0,0,0,0,0,0.0732767309667538,0,0,0,0,0,0,0,0,0,"nspc-6","C03G5.13","Nematode Specific Peptide family, group C","","nspc-6 | WBGene00044357",NA,"nspc-6 | WBGene00044357",67.3267,"CBN23830 | WBGene00162555",68.3168,"CRE03544 | WBGene00074111",60.396
"427","WBGene00044364",0,0,0.168494229971259,0,0,0.0732767309667538,0,0,0,0,0,0,0,0,0,"nspf-1","F34D6.7","Nematode Specific Peptide family, group F","","nspf-1 | WBGene00044364",NA,"nspf-1 | WBGene00044364",47.1264,"CBN30491 | WBGene00192456",43.6782,"CRE19622 | WBGene00081921",41.3793
"428","WBGene00044365",0,0,0,0.0538747327341852,0.0735113690478028,0,0,0,0.0716391187987209,0,0.188110654211233,0,0,0,0.350381219146196,"nspf-2","F34D6.8","Nematode Specific Peptide family, group F","","nspf-2 | WBGene00044365",NA,"nspf-2 | WBGene00044365",45.977,"CBN30491 | WBGene00192456",42.5287,"CRE19622 | WBGene00081921",40.2299
"429","WBGene00044366",0,0,0.0561647433237531,0,0,0.0732767309667538,0.12812502542481,0.215752430127497,0.0716391187987209,0,0,0,0,0.333381525484962,0.0875953047865491,"nspf-3","F34D6.9","Nematode Specific Peptide family, group F","","nspf-3 | WBGene00044366",NA,"nspf-3 | WBGene00044366",48.2759,"CBN30491 | WBGene00192456",44.8276,"CRE19622 | WBGene00081921",42.5287
"430","WBGene00044368",0,0,0,0,0,0,0.0640625127124049,0,0.143278237597442,0,0,0,0.128436330065442,0,0,"K12H6.10","K12H6.10","","","K12H6.10 | WBGene00044368",NA,"K12H6.10 | WBGene00044368",NA,NA,NA,NA,NA
"431","WBGene00044369",0,0,0.0561647433237531,0,0,0,0.448437588986834,0,0.286556475194883,0,0,0,0,0,0.0875953047865491,"irld-67","ZK355.7","Recep_L_domain domain-containing protein","Receptor L-domain, Receptor L-domain superfamily","irld-67 | WBGene00044369",NA,"irld-67 | WBGene00044369",NA,NA,NA,NA,NA
"432","WBGene00044376",0.104580139499448,0,0.393153203266272,0,0,0.146553461933508,0,0.0719174767091656,0,0,0,0,0,0,0.0875953047865491,"Y49F6B.12","Y49F6B.12","Sp185/333","","Y49F6B.12 | WBGene00044376",NA,"Y49F6B.12 | WBGene00044376",NA,NA,NA,NA,NA
"433","WBGene00044393",0,0,0.0561647433237531,0,0.0735113690478028,0.146553461933508,0.12812502542481,0,0,0,0,0,0,0.222254350323308,0.175190609573098,"ZK1248.20","ZK1248.20","","","ZK1248.20 | WBGene00044393",NA,"ZK1248.20 | WBGene00044393",58.1395,"CBN24159 | WBGene00162884",62.7907,"CRE18822 | WBGene00062143",59.8837
"434","WBGene00044415",0.052290069749724,0,0,0,0.147022738095606,0,0,0,0.0716391187987209,0,0,0,0,0,0.175190609573098,"C08E3.14","C08E3.14","","","C08E3.14 | WBGene00044415",NA,"C08E3.14 | WBGene00044415",NA,NA,NA,NA,NA
"435","WBGene00044416",0,0,0,0.10774946546837,0,0,0.12812502542481,0,0.0716391187987209,0,0,0,0,0,0.525571828719294,"C08E3.15","C08E3.15","Small hydrophilic protein","","C08E3.15 | WBGene00044416",NA,"C08E3.15 | WBGene00044416",NA,NA,NA,NA,NA
"436","WBGene00044441",0,0,0.112329486647506,0,0.0735113690478028,0.219830192900261,0,0.0719174767091656,0,0,0,0,0.128436330065442,0.111127175161654,0.262785914359647,"Y119C1B.11","Y119C1B.11","","","Y119C1B.11 | WBGene00044441",NA,"Y119C1B.11 | WBGene00044441",NA,NA,NA,NA,NA
"437","WBGene00044450",0,0,0.0561647433237531,0,0,0,0,0,0,0,0,0,0,0.111127175161654,0.175190609573098,"fipr-18","H14A12.7","FIP (Fungus-Induced Protein) Related","Fungus-induced protein","fipr-18 | WBGene00044450",NA,"fipr-18 | WBGene00044450",NA,NA,NA,NA,NA
"438","WBGene00044451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fipr-19","Y69F12A.3","FIP (Fungus-Induced Protein) Related","Fungus-induced protein","fipr-19 | WBGene00044451",NA,"fipr-19 | WBGene00044451",NA,NA,NA,NA,NA
"439","WBGene00044454",0.104580139499448,0.191423988373673,0.0561647433237531,0,0,0,0.12812502542481,0.0719174767091656,0,0,0,0,0,0,0.437976523932745,"F27B3.8","F27B3.8","Zinc finger protein 263","","F27B3.8 | WBGene00044454",NA,"F27B3.8 | WBGene00044454",NA,NA,NA,NA,NA
"440","WBGene00044474",0,0.127615992249115,0,0,0.0735113690478028,0,0,0,0,0,0,0,0,0.111127175161654,0.0875953047865491,"F56D6.12","F56D6.12","PIR protein","","F56D6.12 | WBGene00044474",NA,"F56D6.12 | WBGene00044474",NA,NA,NA,NA,NA
"441","WBGene00044475",0.052290069749724,0,0,0,0,0.146553461933508,0.25625005084962,0,0,0,0,0,0,0,0.175190609573098,"F56D6.13","F56D6.13","","","F56D6.13 | WBGene00044475",NA,"F56D6.13 | WBGene00044475",NA,NA,NA,NA,NA
"442","WBGene00044476",0,0,0,0,0,0,0.192187538137215,0,0.143278237597442,0,0,0,0,0,0.0875953047865491,"F56D6.14","F56D6.14","Protein with signal anchor","","F56D6.14 | WBGene00044476",NA,"F56D6.14 | WBGene00044476",NA,NA,NA,NA,NA
"443","WBGene00044489",0,0,0.112329486647506,0,0.147022738095606,0,0.0640625127124049,0.287669906836662,0.0716391187987209,0,0,0,0,0,0.175190609573098,"pudl-1","Y54G2A.46","PUD1_2 domain-containing protein","Up-regulated in Daf-2","pudl-1 | WBGene00044489",NA,"pudl-1 | WBGene00044489",NA,"CBN03707 | WBGene00142432",56.6879,NA,NA
"444","WBGene00044490",0,0,0,0,0.147022738095606,0.0732767309667538,0.0640625127124049,0.143834953418331,0.143278237597442,0,0,0,0,0,0.175190609573098,"pudl-2","Y54G2A.47","PUD1_2 domain-containing protein","Up-regulated in Daf-2","pudl-2 | WBGene00044490",NA,"pudl-2 | WBGene00044490",NA,"CBN03707 | WBGene00142432",53.8462,NA,NA
"445","WBGene00044491",0,0,0,0,0,0,0.12812502542481,0.215752430127497,0,0,0,0,0,0,0.350381219146196,"Y54G2A.48","Y54G2A.48","MIF4G domain-containing protein","Protein of unknown function DUF4473","Y54G2A.48 | WBGene00044491",NA,"Y54G2A.48 | WBGene00044491",42.8571,NA,NA,"CRE09230 | WBGene00056752",47.2527
"446","WBGene00044518",0,0,0,0,0,0,0.12812502542481,0,0,0,0,0,0,0,0.175190609573098,"fipr-25","T06A1.7","FIP (Fungus-Induced Protein) Related","","fipr-25 | WBGene00044518",NA,"fipr-25 | WBGene00044518",NA,NA,NA,NA,NA
"447","WBGene00044524",0,0,0,0,0,0.146553461933508,0,0.143834953418331,0.143278237597442,0.212605372537764,0,0,0,0,0.0875953047865491,"Y73C8C.12","Y73C8C.12","","","Y73C8C.12 | WBGene00044524",NA,"Y73C8C.12 | WBGene00044524",NA,NA,NA,NA,NA
"448","WBGene00044543",0,0.0638079961245576,0,0.0538747327341852,0.147022738095606,0,0.192187538137215,0.0719174767091656,0,0.212605372537764,0,0,0.128436330065442,0,0.0875953047865491,"C53A3.3","C53A3.3","","","C53A3.3 | WBGene00044543",NA,"C53A3.3 | WBGene00044543",NA,NA,NA,NA,NA
"449","WBGene00044548",0,0,0.112329486647506,0,0,0.0732767309667538,0.12812502542481,0.0719174767091656,0,0,0,0,0,0.111127175161654,0.262785914359647,"cnc-9","R13D7.11","CaeNaCin (Caenorhabditis bacteriocin)","","cnc-9 | WBGene00044548",NA,"cnc-9 | WBGene00044548",NA,NA,NA,NA,NA
"450","WBGene00044560",0,0,0,0,0,0,0,0.0719174767091656,0.214917356396163,0,0,0.168743306163974,0,0,0,"C36C9.6","C36C9.6","EF-hand domain-containing protein","EF-Hand 1, calcium-binding site","C36C9.6 | WBGene00044560",NA,"C36C9.6 | WBGene00044560",NA,NA,NA,NA,NA
"451","WBGene00044561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y75D11A.6","Y75D11A.6","Type II toxin-antitoxin system RelE/ParE family toxin","","Y75D11A.6 | WBGene00044561",NA,"Y75D11A.6 | WBGene00044561",NA,NA,NA,NA,NA
"452","WBGene00044577",0,0,0,0,0,0,0,0,0.0716391187987209,0.212605372537764,0,0,0,0.111127175161654,0,"F43E12.1","F43E12.1","Ovule protein","","F43E12.1 | WBGene00044577",NA,"F43E12.1 | WBGene00044577",NA,NA,NA,NA,NA
"453","WBGene00044734",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y19D10A.16","Y19D10A.16","Aldose 1-epimerase","Aldose 1-/Glucose-6-phosphate 1-epimerase, Galactose mutarotase-like domain superfamily, Glycoside hydrolase-type carbohydrate-binding, Aldose 1-epimerase, Galactose mutarotase-like","Y19D10A.16 | WBGene00044734",NA,"Y19D10A.16 | WBGene00044734",83.9394,"CBN05985 | WBGene00144710",84.2424,"CRE15893 | WBGene00081998",85.7576
"454","WBGene00044735",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y19D10A.17","Y19D10A.17","Serpentine Receptor, class BC (Class B-like)","7TM GPCR, serpentine receptor class bc (Srbc)","Y19D10A.17 | WBGene00044735",NA,"Y19D10A.17 | WBGene00044735",NA,NA,NA,NA,NA
"455","WBGene00044775",0.052290069749724,0,0,0,0,0.0732767309667538,0.192187538137215,0,0.0716391187987209,0,0,0,0,0,0.262785914359647,"ZK1290.15","ZK1290.15","","","ZK1290.15 | WBGene00044775",NA,"ZK1290.15 | WBGene00044775",NA,NA,NA,NA,NA
"456","WBGene00044801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ZC262.9","ZC262.9","Cytochrome C biogenesis protein","Tight junction protein, claudin-like","ZC262.9 | WBGene00044801",NA,"ZC262.9 | WBGene00044801",41.1429,"CBN18355 | WBGene00157080",36,NA,NA
"457","WBGene00044802",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ZC262.10","ZC262.10","Cytochrome C biogenesis protein","Tight junction protein, claudin-like","ZC262.10 | WBGene00044802",NA,"ZC262.10 | WBGene00044802",41.1429,"CBN18355 | WBGene00157080",36,NA,NA
"458","WBGene00044953",0,0.127615992249115,0,0.10774946546837,0,0.0732767309667538,0.25625005084962,0,0,0.106302686268882,0,0,0,0,0.262785914359647,"D2096.13","D2096.13","","","D2096.13 | WBGene00044953",NA,"D2096.13 | WBGene00044953",NA,NA,NA,NA,NA
"459","WBGene00044998",0.104580139499448,0,0,0,0,0.146553461933508,0,0,0,0.106302686268882,0,0,0,0.111127175161654,0.175190609573098,"M199.9","M199.9","Secreted protein","","M199.9 | WBGene00044998",NA,"M199.9 | WBGene00044998",NA,NA,NA,NA,NA
"460","WBGene00045178",0.052290069749724,0,0,0,0.0735113690478028,0.0732767309667538,0.25625005084962,0.215752430127497,0,0,0,0,0,0.111127175161654,0.175190609573098,"fipr-27","Y51H4A.32","FIP (Fungus-Induced Protein) Related","","fipr-27 | WBGene00045178",NA,"fipr-27 | WBGene00045178",NA,NA,NA,NA,NA
"461","WBGene00045180",0,0.127615992249115,0,0,0.0735113690478028,0,0,0,0,0,0,0,0,0,0.175190609573098,"K07F5.17","K07F5.17","","Uncharacterized protein ZC21.8","K07F5.17 | WBGene00045180",NA,"K07F5.17 | WBGene00045180",NA,NA,NA,NA,NA
"462","WBGene00045195",0.052290069749724,0,0,0,0,0,0,0.143834953418331,0.0716391187987209,0,0,0.0843716530819868,0,0,0.175190609573098,"F53F4.17","F53F4.17","Secreted protein","","F53F4.17 | WBGene00045195",NA,"F53F4.17 | WBGene00045195",87.6923,NA,NA,"CRE05385 | WBGene00079044",81.5385
"463","WBGene00045209",0.156870209249172,0,0,0,0,0,0.25625005084962,0.0719174767091656,0.0716391187987209,0,0,0,0,0,0,"F13E9.16","F13E9.16","","","F13E9.16 | WBGene00045209",NA,"F13E9.16 | WBGene00045209",NA,NA,NA,NA,NA
"464","WBGene00045211",0.104580139499448,0.127615992249115,0,0,0.147022738095606,0.0732767309667538,0.12812502542481,0,0,0,0.188110654211233,0,0,0,0.175190609573098,"C18D11.9","C18D11.9","","","C18D11.9 | WBGene00045211",NA,"C18D11.9 | WBGene00045211",NA,NA,NA,"CRE25745 | WBGene00083975",55.3398
"465","WBGene00045298",0,0.0638079961245576,0.112329486647506,0.323248396405111,0,0,0,0,0,0,0,0,0,0,0,"fbxc-12","C44C8.7","F-box C protein","Protein of unknown function DUF3557","fbxc-12 | WBGene00045298",NA,"fbxc-12 | WBGene00045298",NA,NA,NA,NA,NA
"466","WBGene00045299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fbxc-11","C44C8.8","F-box C protein","Protein of unknown function DUF3557","fbxc-11 | WBGene00045299",NA,"fbxc-11 | WBGene00045299",NA,NA,NA,NA,NA
"467","WBGene00045300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fbxc-10","C44C8.9","F-box C protein","Protein of unknown function DUF3557","fbxc-10 | WBGene00045300",NA,"fbxc-10 | WBGene00045300",NA,NA,NA,NA,NA
"468","WBGene00045301",0,0,0.112329486647506,0,0,0,0,0,0,0,0,0,0,0,0,"fbxc-9","C44C8.10","F-box C protein","Protein of unknown function DUF3557","fbxc-9 | WBGene00045301",NA,"fbxc-9 | WBGene00045301",NA,NA,NA,NA,NA
"469","WBGene00045344",0.209160278998896,0,0,0.0538747327341852,0.220534107143408,0,0.12812502542481,0,0,0,0,0,0,0,0.350381219146196,"Y43F8C.23","Y43F8C.23","Salivary secreted protein","","Y43F8C.23 | WBGene00045344",NA,"Y43F8C.23 | WBGene00045344",NA,NA,NA,NA,NA
"470","WBGene00045380",0,0,0,0,0.0735113690478028,0,0.448437588986834,0.143834953418331,0.143278237597442,0,0,0,0,0.111127175161654,0,"W06G6.15","W06G6.15","G_PROTEIN_RECEP_F1_2 domain-containing protein","7TM GPCR, serpentine receptor class h (Srh)","W06G6.15 | WBGene00045380",NA,"W06G6.15 | WBGene00045380",85.8779,"CBN12226 | WBGene00150951",87.0229,"CRE12373 | WBGene00067974",88.1679
"471","WBGene00045459",0,0,0,0.10774946546837,0.294045476191211,0,0,0.143834953418331,0,0,0,0,0,0,0,"Y59A8B.26","Y59A8B.26","Glycine-rich cell wall structural protein","","Y59A8B.26 | WBGene00045459",NA,"Y59A8B.26 | WBGene00045459",NA,NA,NA,NA,NA
"472","WBGene00045473",0.104580139499448,0,0,0,0,0,0,0,0.143278237597442,0,0,0,0,0,0.613167133505844,"F30A10.14","F30A10.14","Saposin B-type domain-containing protein","","F30A10.14 | WBGene00045473",NA,"F30A10.14 | WBGene00045473",NA,NA,NA,NA,NA
"473","WBGene00045490",0,0,0,0,0,0,0.12812502542481,0,0,0,0,0,0,0,0.0875953047865491,"F14D7.14","F14D7.14","DUF2059 domain-containing protein","Protein of unknown function DUF4473","F14D7.14 | WBGene00045490",NA,"F14D7.14 | WBGene00045490",NA,"CBN14327 | WBGene00153052",64.6018,"CRE08904 | WBGene00080865",59.292
"474","WBGene00045506",0,0,0,0,0.147022738095606,0,0.320312563562024,0.287669906836662,0.143278237597442,0,0,0,0,0,0.0875953047865491,"F57G4.10","F57G4.10","FTH domain-containing protein","Domain of unknown function DUF38/FTH, Caenorhabditis species","F57G4.10 | WBGene00045506",NA,"F57G4.10 | WBGene00045506",NA,NA,NA,NA,NA
"475","WBGene00045513",0.052290069749724,0,0,0,0,0.0732767309667538,0.25625005084962,0.143834953418331,0.214917356396163,0,0,0,0,0.111127175161654,0,"F14H3.14","F14H3.14","","","F14H3.14 | WBGene00045513",NA,"F14H3.14 | WBGene00045513",NA,NA,NA,NA,NA
"476","WBGene00050891",0,0,0,0,0,0,0.0640625127124049,0,0.286556475194883,0,0,0,0,0,0,"C08E8.9","C08E8.9","","","C08E8.9 | WBGene00050891",NA,"C08E8.9 | WBGene00050891",62.7119,"CBN20676 | WBGene00159401",64.4068,"CRE23530 | WBGene00083220",57.6271
"477","WBGene00050893",0,0,0,0,0,0.0732767309667538,0.0640625127124049,0,0.0716391187987209,0,0,0,0,0.111127175161654,0.350381219146196,"Y94A7B.11","Y94A7B.11","Reactive oxygen species modulator 1","Romo1/Mgr2","Y94A7B.11 | WBGene00050893",NA,"Y94A7B.11 | WBGene00050893",66.6667,"Cbn-romo-1 | WBGene00142593",60.8696,"Cre-romo-1 | WBGene00053633",66.6667
"478","WBGene00050894",0.104580139499448,0,0,0,0,0.0732767309667538,0,0,0,0,0,0,0,0,0.175190609573098,"F49H6.15","F49H6.15","Secreted protein","","F49H6.15 | WBGene00050894",NA,"F49H6.15 | WBGene00050894",NA,NA,NA,NA,NA
"479","WBGene00050898",0,0,0,0,0,0,0.192187538137215,0.0719174767091656,0.143278237597442,0.106302686268882,0,0,0,0,0.437976523932745,"T19B10.12","T19B10.12","","","T19B10.12 | WBGene00050898",NA,"T19B10.12 | WBGene00050898",NA,NA,NA,NA,NA
"480","WBGene00050907",0,0,0.0561647433237531,0,0,0,0.192187538137215,0.0719174767091656,0,0.212605372537764,0,0,0,0,0.175190609573098,"Y51A2B.9","Y51A2B.9","WSN domain-containing protein","Domain of unknown function WSN","Y51A2B.9 | WBGene00050907",NA,"Y51A2B.9 | WBGene00050907",NA,NA,NA,NA,NA
"481","WBGene00050929",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F58D12.5","F58D12.5","C2H2-type domain-containing protein","Zinc finger C2H2-type","F58D12.5 | WBGene00050929",NA,"F58D12.5 | WBGene00050929",NA,NA,NA,"CRE16263 | WBGene00068415",29.2373
"482","WBGene00050955",0,0.0638079961245576,0,0,0.0735113690478028,0,0.384375076274429,0,0,0,0,0,0,0,0.350381219146196,"C14A6.12","C14A6.12","Septation ring formation regulator EzrA","","C14A6.12 | WBGene00050955",NA,"C14A6.12 | WBGene00050955",NA,NA,NA,NA,NA
"483","WBGene00050959",0,0,0.0561647433237531,0,0,0,0,0,0,0,0,0,0,0,0,"F26F2.9","F26F2.9","Transcription termination factor Rho","","F26F2.9 | WBGene00050959",NA,"F26F2.9 | WBGene00050959",NA,NA,NA,NA,NA
"484","WBGene00077445",0.052290069749724,0,0,0,0,0.146553461933508,0,0,0,0,0,0,0,0,0,"Y51A2A.12","Y51A2A.12","Secreted protein","","Y51A2A.12 | WBGene00077445",NA,"Y51A2A.12 | WBGene00077445",NA,NA,NA,NA,NA
