"","geneID","EE-SRS267689","L2-SRS183252","L2-SRS267690","L4-SRS183253","YA_female-SRS267691","YA_male-SRS267692","geneName","WormBaseID","Description","InterPro","GS1_homologID","GS1_percent_homology","GS2_homologID","GS2_percent_homology","GS3_homologID","GS3_percent_homology","GS4_homologID","GS4_percent_homology"
"1707","WBGene00058380",0,0,0,0,0.200569397465311,0.377753549682937,"Cre-nas-10","CRE07447","Metalloendopeptidase","Peptidase M12A, ShKT domain, Peptidase, metallopeptidase, Peptidase M12A, nematode astacin 9/10/11, Metallopeptidase, catalytic domain superfamily, Astacin-like metallopeptidase domain","nas-10 | WBGene00003529",86.9801,"Cbr-nas-10 | WBGene00037140",83.7251,"Cbn-nas-10 | WBGene00152421",90.4159,"Cjp-nas-10 | WBGene00121921",82.2785
"1708","WBGene00058379",0.0922544377947908,0,0.175019841255569,0,0.451281144296949,0.141657581131101,"CRE07448","CRE07448","RxLR effector protein","","K09C8.9 | WBGene00164969",65.2542,"CBG17540 | WBGene00037139",70.339,"CBN02082 | WBGene00140807",68.6441,"CJA11106 | WBGene00130310",54.2373
"1709","WBGene00079600",0,0,0,0,0.100284698732655,0,"CRE07450","CRE07450","","",NA,NA,NA,NA,NA,NA,NA,NA
"1710","WBGene00058352",0,0,0,0,0.902562288593899,0.0944383874207342,"CRE07458","CRE07458","Prolamin_like domain-containing protein","","W04G3.13 | WBGene00194793",59.2,"CBG30719 | WBGene00271337",57.6,"CBN13300 | WBGene00152025",59.2,NA,NA
"1711","WBGene00079586",0.0922544377947908,0,0.437549603138922,0,0,0.188876774841468,"CRE07463","CRE07463","FBA_2 domain-containing protein","",NA,NA,NA,NA,NA,NA,"CJA16788 | WBGene00135992",35.6164
"1712","WBGene00058338",0,0,0,0,0,0,"CRE07470","CRE07470","Integrase catalytic domain-containing protein","Reverse transcriptase domain, Integrase, catalytic core, Aspartic peptidase, active site, Retrotransposon, Pao, Ribonuclease H-like superfamily, Aspartic peptidase domain superfamily, Ribonuclease H superfamily, Domain of unknown function DUF5641, Integrase zinc-binding domain, Reverse transcriptase/Diguanylate cyclase domain, DNA/RNA polymerase superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"1713","WBGene00058337",0,0,0,0,0,0,"CRE07471","CRE07471","Integrase catalytic domain-containing protein","Zinc finger, CCHC-type, Protein of unknown function DUF1759",NA,NA,NA,NA,NA,NA,NA,NA
"1714","WBGene00058336",0,0,0,0,0.0501423493663277,0,"CRE07472","CRE07472","CCHC-type domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1715","WBGene00079588",0,0,0,0,0.100284698732655,0.0944383874207342,"CRE07482","CRE07482","Mitochondrial import receptor subunit TOM9-2-like","",NA,NA,NA,NA,NA,NA,NA,NA
"1716","WBGene00058256",0,0,0.0437549603138922,0,0,0.188876774841468,"Cre-sto-3","CRE07515","CRE-STO-3 protein","Band 7 domain, Stomatin/HflK family, Band 7/stomatin-like, conserved site, Band 7/SPFH domain superfamily, Band-7 stomatin-like","sto-3 | WBGene00006065",93.2584,"Cbr-sto-3 | WBGene00036961",83.5206,"Cbn-sto-3 | WBGene00156674",94.0075,NA,NA
"1717","WBGene00079624",0,0,0,0,0,0,"CRE07536","CRE07536","","",NA,NA,NA,NA,NA,NA,"CJA32016 | WBGene00207863",31.25
"1718","WBGene00079587",0,0,0,0,0,0,"CRE07537","CRE07537","Reverse transcriptase domain-containing protein","Reverse transcriptase domain, DNA/RNA polymerase superfamily",NA,NA,NA,NA,NA,NA,"CJA35074 | WBGene00210921",32.4561
"1719","WBGene00069047",0,0,0,0,0,0,"CRE07566","CRE07566","30S ribosomal protein S19","",NA,NA,NA,NA,NA,NA,NA,NA
"1720","WBGene00069043",0,0,0,0,0,0.0944383874207342,"CRE07568","CRE07568","F-box domain-containing protein","F-box domain, Domain of unknown function DUF38/FTH, Caenorhabditis species, Mos1 transposase, HTH domain",NA,NA,NA,NA,NA,NA,NA,NA
"1721","WBGene00084445",0,0,0,0,0,0,"CRE07569","CRE07569","BZIP domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1722","WBGene00084483",0,0,0.0875099206277844,0,0,0,"CRE07570","CRE07570","GrBNV_gp59-like protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1723","WBGene00068457",0,0,0,0,0,0,"CRE07576","CRE07576","","",NA,NA,NA,NA,NA,NA,NA,NA
"1724","WBGene00068459",0,0,0,0,0,0,"CRE07578","CRE07578","Ovule protein","Programmed cell death activator EGL-1","egl-1 | WBGene00001170",45.4545,"Cbr-egl-1 | WBGene00027254",51.5152,"Cbn-egl-1 | WBGene00154695",46.4646,"Cjp-egl-1 | WBGene00130011",36.3636
"1725","WBGene00084437",0,0,0.0437549603138922,0,0,0.0472191937103671,"CRE07581","CRE07581","","",NA,NA,NA,NA,NA,NA,NA,NA
"1726","WBGene00084458",0,0,0.656324404708383,0,0,0.188876774841468,"CRE07583","CRE07583","Activin_recp domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1727","WBGene00084453",0,0,0.0437549603138922,0,0,0,"CRE07584","CRE07584","","",NA,NA,NA,NA,NA,NA,NA,NA
"1728","WBGene00084456",0.184508875589582,0,0.0437549603138922,0,0,0,"CRE07585","CRE07585","","",NA,NA,NA,NA,NA,NA,NA,NA
"1729","WBGene00084482",0.230636094486977,0,0.525059523766707,0,0,0,"CRE07586","CRE07586","Retrotrans_gag domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1730","WBGene00084439",0.184508875589582,0,0,0,0,0,"CRE07587","CRE07587","Piwi domain-containing protein","Ribonuclease H-like superfamily, Ribonuclease H superfamily","sago-1 | WBGene00019666",40,"Cbr-sago-1 | WBGene00038215",38.6957,"CBN02612 | WBGene00141337",2.17391,"CJA33880 | WBGene00209727",10
"1731","WBGene00084449",0,0,0.831344245963952,0,0.100284698732655,0.0472191937103671,"CRE07590","CRE07590","UPAR/Ly6 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1732","WBGene00084431",0,0,0,0,0.200569397465311,0.188876774841468,"CRE07591","CRE07591","","",NA,NA,NA,NA,NA,NA,NA,NA
"1733","WBGene00073201",0,0,0,0,0,0,"CRE07595","CRE07595","DUF5641 domain-containing protein","Phlebovirus glycoprotein G2, fusion domain, Domain of unknown function DUF5641",NA,NA,NA,NA,NA,NA,"CJA32680 | WBGene00208527",17.0168
"1734","WBGene00084446",0,0,0,0,0,0,"CRE07596","CRE07596","Integrase catalytic domain-containing protein","Integrase, catalytic core, Ribonuclease H-like superfamily, Ribonuclease H superfamily, Integrase zinc-binding domain",NA,NA,NA,NA,NA,NA,NA,NA
"1735","WBGene00084436",0.276763313384372,0,0.0437549603138922,0,0,0.0944383874207342,"CRE07597","CRE07597","TBD domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1736","WBGene00069055",0,0,0.0875099206277844,0,0,0,"CRE07600","CRE07600","F-box domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1737","WBGene00084478",0,0,0,0,0,0,"CRE07601","CRE07601","","",NA,NA,NA,NA,NA,NA,NA,NA
"1738","WBGene00084480",0,0,0.131264880941677,0,0,0.236095968551835,"CRE07610","CRE07610","Coiled-coil domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1739","WBGene00069050",0.50739940787135,0,0.0875099206277844,0,0,0.377753549682937,"CRE07611","CRE07611","","",NA,NA,NA,NA,NA,NA,NA,NA
"1740","WBGene00084443",0,0,0.0437549603138922,0,0,0.0472191937103671,"CRE07612","CRE07612","Phosphatase and actin regulator","",NA,NA,NA,NA,NA,NA,NA,NA
"1741","WBGene00084486",0,0,0,0,0,0.472191937103671,"CRE07615","CRE07615","Translocon-associated protein subunit beta","",NA,NA,NA,NA,NA,NA,NA,NA
"1742","WBGene00069048",0.276763313384372,0,0.131264880941677,0,0,0,"CRE07616","CRE07616","DUF218 domain-containing protein","Ribonuclease H-like superfamily",NA,NA,"CBG14470 | WBGene00034952",25.5556,"CBN02294 | WBGene00141019",32.2222,"Cjp-sago-1 | WBGene00127060",36.1111
"1743","WBGene00084450",0,0,0,0,0.100284698732655,0.188876774841468,"CRE07617","CRE07617","","",NA,NA,NA,NA,NA,NA,NA,NA
"1744","WBGene00084455",0,0,0,0,0,0,"CRE07620","CRE07620","BHLH domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1745","WBGene00069041",0,0,0,0,0,0,"CRE07627","CRE07627","C6 domain-containing protein","","F31B9.2 | WBGene00009279",27.3543,"CBG15994 | WBGene00036077",31.8386,NA,NA,NA,NA
"1746","WBGene00069037",0.0133768934802447,0,0.0126889384910287,0,0.0125355873415819,0,"CRE07630","CRE07630","Endonuclease-reverse transcriptase","",NA,NA,NA,NA,NA,NA,"CJA38717 | WBGene00214564",66.5179
"1747","WBGene00068447",0.0922544377947908,0,0.437549603138922,0,0,0,"CRE07635","CRE07635","","","Y60A9.1 | WBGene00013368",66.7924,"CBG30807 | WBGene00270771",65.6604,"CBN24419 | WBGene00163144",76.9811,NA,NA
"1748","WBGene00084463",0,0,0,0,0,0.849945486786608,"CRE07638","CRE07638","DUF4148 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1749","WBGene00068460",0,0,0,0,0,0,"CRE07646","CRE07646","Seven TM Receptor","7TM GPCR, serpentine receptor class r (Str)","str-16 | WBGene00006084",35.2617,NA,NA,NA,NA,NA,NA
"1750","WBGene00084432",0,0,0,0,0,0,"CRE07647","CRE07647","BTB_2 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1751","WBGene00084447",0,0,0,0,0,0,"CRE07650","CRE07650","","",NA,NA,NA,NA,NA,NA,NA,NA
"1752","WBGene00084485",0,0,0.0437549603138922,0,0,0,"CRE07652","CRE07652","SBD domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1753","WBGene00084457",0.0922544377947908,0,0.0437549603138922,0,0,0,"CRE07653","CRE07653","CARD domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1754","WBGene00068464",0,0,0.0875099206277844,0,0,0,"CRE07654","CRE07654","Laminin EGF-like protein","EGF-like domain, Laminin-type EGF domain, Laminin IV type B",NA,NA,"CBG24084 | WBGene00042278",10.4305,NA,NA,NA,NA
"1755","WBGene00084460",0.369017751179163,0,0.0875099206277844,0,0,0.0944383874207342,"CRE07657","CRE07657","Histone H1","",NA,NA,NA,NA,NA,NA,NA,NA
"1756","WBGene00068467",0,0,0,0,0,0,"CRE07658","CRE07658","Serpentine Receptor, class U","7TM GPCR, serpentine receptor class u (Sru)","sru-28 | WBGene00005691",66.2379,"CBG03345 | WBGene00026223",68.4887,NA,NA,NA,NA
"1757","WBGene00068468",0,0,0.350039682511138,0,0,0.0472191937103671,"Cre-clec-114","CRE07659","CRE-CLEC-114 protein","PAN-3 domain, C-type lectin fold","clec-114 | WBGene00008190",58.5616,NA,NA,"Cbn-clec-111 | WBGene00160230",43.4931,NA,NA
"1758","WBGene00072285",0.138381656692186,0,0.612569444394491,0,0,0.188876774841468,"CRE07663","CRE07663","C2H2-type domain-containing protein","Zinc finger C2H2-type",NA,NA,NA,NA,NA,NA,NA,NA
"1759","WBGene00084476",0.0922544377947908,0,0.481304563452814,0,0.0501423493663277,0.188876774841468,"CRE07664","CRE07664","TFIIS N-terminal domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1760","WBGene00067211",0,0,0,0,0,0,"Cre-arrd-9","CRE07676","Arrestin_C domain-containing protein","Arrestin-like, N-terminal, Arrestin C-terminal-like domain, Arrestin-like, C-terminal, Immunoglobulin E-set",NA,NA,NA,NA,NA,NA,NA,NA
"1761","WBGene00086347",0,0,0,0,0,0,"CRE07702","CRE07702","RUN domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1762","WBGene00086334",0,0,0,0,0,0,"CRE07707","CRE07707","","",NA,NA,NA,NA,NA,NA,NA,NA
"1763","WBGene00086356",0,0,0,0,0,0,"CRE07708","CRE07708","","",NA,NA,NA,NA,NA,NA,NA,NA
"1764","WBGene00086351",0,0,0,0,0,0,"CRE07710","CRE07710","","",NA,NA,NA,NA,NA,NA,NA,NA
"1765","WBGene00067194",0,0,0.0437549603138922,0,0,0.141657581131101,"CRE07711","CRE07711","","",NA,NA,NA,NA,NA,NA,NA,NA
"1766","WBGene00067195",0,0,0.0437549603138922,0,0,0.141657581131101,"CRE07712","CRE07712","CW domain-containing protein","Uncharacterized protein F26C11.3-like",NA,NA,NA,NA,"CBN32661 | WBGene00194626",11.5318,NA,NA
"1767","WBGene00086337",0,0,0.0437549603138922,0,0,0.188876774841468,"CRE07713","CRE07713","","",NA,NA,NA,NA,NA,NA,NA,NA
"1768","WBGene00067218",0.184508875589582,0,0.437549603138922,0,0,0.188876774841468,"CRE07729","CRE07729","gluconokinase","IQ motif, EF-hand binding site, ATPase, AAA-type, core, P-loop containing nucleoside triphosphate hydrolase","ZK938.3 | WBGene00014160",73.7018,NA,NA,NA,NA,NA,NA
"1769","WBGene00067237",0.184508875589582,0,0,0,0,0.0944383874207342,"CRE07737","CRE07737","Seven TM Receptor","7TM GPCR, serpentine receptor class r (Str)","str-97 | WBGene00006154",47.1642,NA,NA,NA,NA,"CJA13831 | WBGene00133035",28.9552
"1770","WBGene00086335",0.0230636094486977,0,0,0,0,0,"CRE07738","CRE07738","","",NA,NA,NA,NA,NA,NA,NA,NA
"1771","WBGene00066759",0.461272188973954,0,0.262529761883353,0,0,0,"CRE07747","CRE07747","RING-type domain-containing protein","Zinc finger, RING-type, Zinc finger, RING/FYVE/PHD-type, Zinc finger, RING-type, conserved site",NA,NA,NA,NA,NA,NA,NA,NA
"1772","WBGene00066760",0.138381656692186,0,0.175019841255569,0,0,0,"CRE07748","CRE07748","DUF4801 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1773","WBGene00079153",0,0,0,0,0,0,"CRE07750","CRE07750","7TM_GPCR_Srx domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1774","WBGene00079155",0,0,0.131264880941677,0,0,0,"CRE07751","CRE07751","MFS_1_like domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1775","WBGene00080324",0.322890532281768,0,0.262529761883353,0,0.0250711746831639,0.165267177986285,"CRE07775","CRE07775","TPX2 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"1776","WBGene00069815",0.0922544377947908,0,0.525059523766707,0,0.100284698732655,0.0944383874207342,"Cre-srg-34","CRE07781","Serpentine receptor class gamma","7TM GPCR, serpentine receptor class g (Srg)","srg-34 | WBGene00005191",66.2338,"Cbr-srg-34 | WBGene00033769",71.9481,NA,NA,NA,NA
"1777","WBGene00069829",0,0,0.831344245963952,0,0,0,"CRE07806","CRE07806","CUB domain-containing protein","CUB domain, Spermadhesin, CUB domain superfamily","Y69H2.17 | WBGene00077455",52.4691,"CBG20715 | WBGene00039649",53.0864,NA,NA,NA,NA
"1778","WBGene00073159",0,0,0,0,0,0.0944383874207342,"CRE07807","CRE07807","G_PROTEIN_RECEP_F1_2 domain-containing protein","7TM GPCR, serpentine receptor class w (Srw)",NA,NA,NA,NA,NA,NA,NA,NA
"1779","WBGene00067995",0,0,0.0875099206277844,0,0,0,"CRE07808","CRE07808","G protein-coupled receptor","7TM GPCR, serpentine receptor class w (Srw)",NA,NA,NA,NA,"CBN11872 | WBGene00150597",17.052,"CJA17934 | WBGene00137137",15.896
"1780","WBGene00067994",0,0,0,0,0,0,"CRE07809","CRE07809","SCP domain-containing protein","Cysteine-rich  secretory protein-related, Venom allergen 5-like, CAP domain, CAP superfamily","scl-12 | WBGene00019178",65.5172,NA,NA,"CBN24653 | WBGene00163378",71.2644,"CJA01394 | WBGene00120598",63.2184
"1781","WBGene00067993",0,0,0.0875099206277844,0,0.100284698732655,0,"CRE07811","CRE07811","Recep_L_domain domain-containing protein","Receptor L-domain, Receptor L-domain superfamily","irld-60 | WBGene00013911",37.5,"CBG01217 | WBGene00024483",36.3462,NA,NA,NA,NA
"1782","WBGene00081280",0,0,0.226213144822823,0,0.250711746831639,0.236095968551835,"Cre-scl-12.1","CRE07812","SCP domain-containing protein","Cysteine-rich  secretory protein-related, Venom allergen 5-like, CAP domain, CAP superfamily","scl-12 | WBGene00019178",80.3828,NA,NA,"CBN24653 | WBGene00163378",88.0383,"CJA01394 | WBGene00120598",76.0766
"1783","WBGene00081284",0,0,0.444987946392284,0,0.100284698732655,0.110020721345155,"CRE07813","CRE07813","SCP domain-containing protein","Cysteine-rich  secretory protein-related, Venom allergen 5-like, CAP domain, CAP superfamily","scl-12 | WBGene00019178",80.3828,NA,NA,"CBN24653 | WBGene00163378",88.0383,"CJA01394 | WBGene00120598",76.0766
"1784","WBGene00067989",0.161445266140884,0,0.262529761883353,0,0.200569397465311,0.188876774841468,"CRE07814","CRE07814","ESF1 homolog","","H10D18.1 | WBGene00019177",35.6784,"CBG01203 | WBGene00024470",29.6482,NA,NA,"CJA01736 | WBGene00120940",17.5879
"1785","WBGene00067977",0.230636094486977,0,0.350039682511138,0,0.100284698732655,0.283315162262202,"Cre-sre-9","CRE07817","CRE-SRE-9 protein","7TM GPCR, serpentine receptor class e (Sre)","sre-9 | WBGene00015898",72,"Cbr-sre-9 | WBGene00028758",72,"Cbn-sre-9 | WBGene00190265",71.6923,"Cjp-sre-9 | WBGene00181371",18.1538
"1786","WBGene00073160",0,0,0,0,0,0,"CRE07819","CRE07819","G protein-coupled receptor","7TM GPCR, serpentine receptor class w (Srw)",NA,NA,NA,NA,"CBN11872 | WBGene00150597",11.8644,"CJA17934 | WBGene00137137",12.4294
"1787","WBGene00081282",0.0152219822361405,0,0,0,0,0,"CRE07820","CRE07820","","",NA,NA,NA,NA,NA,NA,NA,NA
"1788","WBGene00067997",0,0,0,0,0,0,"CRE07821","CRE07821","Recep_L_domain domain-containing protein","Receptor L-domain, Receptor L-domain superfamily",NA,NA,"CBG31422 | WBGene00303380",30.4015,"CBN13600 | WBGene00152325",34.2256,NA,NA
"1789","WBGene00067991",0,0,0.510620386863122,0,0.0501423493663277,0.12607524720668,"Cre-scl-12.2","CRE07823","SCP domain-containing protein","Cysteine-rich  secretory protein-related, Venom allergen 5-like, CAP domain, CAP superfamily","scl-12 | WBGene00019178",79.9043,NA,NA,"CBN24653 | WBGene00163378",87.5598,"CJA01394 | WBGene00120598",76.0766
"1790","WBGene00067987",0,0,0.0875099206277844,0,0,0,"Cre-nhr-185","CRE07827","CRE-NHR-185 protein","Nuclear hormone receptor, ligand-binding domain, Zinc finger, nuclear hormone receptor-type, Zinc finger, NHR/GATA-type, Nuclear hormone receptor-like domain superfamily","nhr-185 | WBGene00018539",54.3767,NA,NA,NA,NA,NA,NA
"1791","WBGene00081289",0.276763313384372,0,0.612569444394491,0,0,0.0472191937103671,"CRE07830","CRE07830","Nuclear receptor domain-containing protein","Zinc finger, nuclear hormone receptor-type, Zinc finger, NHR/GATA-type",NA,NA,NA,NA,NA,NA,NA,NA
"1792","WBGene00067984",0,0,0,0,0,0,"CRE07831","CRE07831","Serpentine Receptor, class H","7TM GPCR, serpentine receptor class h (Srh)","srh-130 | WBGene00005347",63.9296,"CBG06521 | WBGene00028785",68.915,NA,NA,"Cjp-srh-130 | WBGene00136240",58.9443
"1793","WBGene00067983",0,0,0.175019841255569,0,0,0,"CRE07832","CRE07832","NR LBD domain-containing protein","Nuclear hormone receptor, ligand-binding domain, Nuclear hormone receptor-like domain superfamily",NA,NA,"CBG01180 | WBGene00024450",28.9474,"Cbn-nhr-197 | WBGene00161330",32.7068,NA,NA
"1794","WBGene00081286",0,0,0.0437549603138922,0,0,0,"CRE07837","CRE07837","","7TM GPCR, serpentine receptor class t (Srt)","srt-68 | WBGene00015068",32.8431,"CBG31270 | WBGene00303206",32.8431,"CBN24045 | WBGene00162770",50,"CJA08007 | WBGene00127211",19.6078
"1795","WBGene00069908",0.276763313384372,0,0,0,0,0,"CRE07838","CRE07838","F-box domain-containing protein","F-box-like domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"1796","WBGene00069907",0,0,0,0,0,0,"CRE07839","CRE07839","F-box domain-containing protein","F-box domain",NA,NA,NA,NA,NA,NA,NA,NA
"1797","WBGene00069896",0.830289940153117,0,0,0,0,0,"CRE07853","CRE07853","F-box C protein","Protein of unknown function DUF3557",NA,NA,NA,NA,NA,NA,NA,NA
"1798","WBGene00082367",0,0,0,0,0.300854096197966,0.188876774841468,"CRE07858","CRE07858","","",NA,NA,NA,NA,NA,NA,NA,NA
"1799","WBGene00082895",0,0,0,0,0,0,"CRE07862","CRE07862","Non-structural polyprotein","",NA,NA,NA,NA,NA,NA,"CJA38858 | WBGene00214705",21.0309
"1800","WBGene00082896",0,0,0,0,0,0,"CRE07863","CRE07863","Peptidase A2 domain-containing protein","Aspartic peptidase domain superfamily",NA,NA,NA,NA,NA,NA,"CJA04924 | WBGene00124129",25.5061
"1801","WBGene00065992",0,0,0,0,0,0,"CRE07864","CRE07864","AAA_12 domain-containing protein","P-loop containing nucleoside triphosphate hydrolase, DNA2/NAM7 helicase-like, C-terminal, Upf1-like, C-terminal helicase domain",NA,NA,"CBG22691 | WBGene00041199",9.9359,"CBN26386 | WBGene00185065",22.9701,NA,NA
"1802","WBGene00082894",0,0,0,0,0,0,"CRE07865","CRE07865","Transposase","",NA,NA,NA,NA,NA,NA,NA,NA
"1803","WBGene00083903",0.276763313384372,0,0.175019841255569,0,0.100284698732655,0.33053435597257,"CRE07884","CRE07884","","",NA,NA,NA,NA,"CBN18366 | WBGene00157091",44.2708,NA,NA
"1804","WBGene00065612",0.0922544377947908,0,0,0,0.0501423493663277,0.141657581131101,"CRE07887","CRE07887","Radical SAM protein","","C47E12.9 | WBGene00008152",54.955,"CBG03444 | WBGene00026310",57.6577,"CBN21015 | WBGene00159740",66.6667,NA,NA
"1805","WBGene00084404",0.138381656692186,0,0,0,0,0.188876774841468,"CRE07891","CRE07891","Neprosin domain-containing protein","",NA,NA,NA,NA,"CBN28271 | WBGene00190236",46.4789,NA,NA
"1806","WBGene00084405",0,0,0,0,0,0,"CRE07892","CRE07892","","",NA,NA,NA,NA,NA,NA,NA,NA
"1807","WBGene00073125",0,0,0,0,0,0,"CRE07893","CRE07893","","",NA,NA,NA,NA,"CBN02108 | WBGene00140833",87.4317,NA,NA
"1808","WBGene00086087",0,0,0,0,0,0,"CRE07906","CRE07906","Integrase catalytic domain-containing protein","Chromo/chromo shadow domain, Integrase, catalytic core, Ribonuclease H-like superfamily, Chromo-like domain superfamily, Ribonuclease H superfamily",NA,NA,NA,NA,"CBN31470 | WBGene00193435",56.25,NA,NA
"1809","WBGene00086288",0.0461272188973954,0,0.0218774801569461,0,0.100284698732655,0,"Cre-gpa-18","CRE07910","G-protein alpha subunit","Guanine nucleotide binding protein (G-protein), alpha subunit, G protein alpha subunit, helical insertion, P-loop containing nucleoside triphosphate hydrolase","gpa-18 | WBGene00020997",75.9375,"Cbr-gpa-18 | WBGene00039180",73.4375,"CBN29061 | WBGene00191026",66.875,"Cjp-gpa-18 | WBGene00120973",16.5625
"1810","WBGene00086414",0,0,0.175019841255569,0,0,0,"CRE07916","CRE07916","F-box domain-containing protein","F-box domain",NA,NA,NA,NA,NA,NA,NA,NA
"1811","WBGene00078540",0.0645781064563536,0,0,0,0,0,"CRE07928","CRE07928","Integrase catalytic domain-containing protein","Chromo/chromo shadow domain, Integrase, catalytic core, Ribonuclease H-like superfamily, Chromo-like domain superfamily, Ribonuclease H superfamily",NA,NA,NA,NA,"CBN31470 | WBGene00193435",56.25,NA,NA
"1812","WBGene00078541",0.0922544377947908,0,0,0,0,0,"CRE07929","CRE07929","G domain-containing protein","P-loop containing nucleoside triphosphate hydrolase",NA,NA,NA,NA,NA,NA,NA,NA
